"aqi","temperature","humidity","pm2_5","pm10","timestamp","dataSource"
78,31.1,49.3,25,27,"2026-03-18T07:44:17.353Z","real"
78,31.1,49.3,25,27,"2026-03-18T07:44:12.385Z","real"
78,31.1,49.4,25,27,"2026-03-18T07:44:07.249Z","real"
78,31.1,49.4,25,27,"2026-03-18T07:44:02.123Z","real"
78,31.1,49.4,25,27,"2026-03-18T07:43:57.231Z","real"
78,31.1,49.5,25,27,"2026-03-18T07:43:52.364Z","real"
78,31.1,49.5,25,27,"2026-03-18T07:43:47.375Z","real"
78,31.1,49.4,25,27,"2026-03-18T07:43:42.283Z","real"
78,31.1,49.4,25,27,"2026-03-18T07:43:37.138Z","real"
78,31.1,49.4,25,27,"2026-03-18T07:43:32.227Z","real"
78,31.1,49.4,25,27,"2026-03-18T07:43:27.208Z","real"
78,31.1,49.4,25,27,"2026-03-18T07:43:22.352Z","real"
78,31.1,49.5,25,27,"2026-03-18T07:43:17.474Z","real"
78,31.1,49.5,25,27,"2026-03-18T07:43:12.531Z","real"
78,31.1,49.6,25,27,"2026-03-18T07:43:07.240Z","real"
78,31.1,49.6,25,27,"2026-03-18T07:43:02.338Z","real"
78,31.1,49.5,25,27,"2026-03-18T07:42:57.411Z","real"
78,31.1,49.5,25,27,"2026-03-18T07:42:52.338Z","real"
78,31.1,49.5,25,27,"2026-03-18T07:42:47.175Z","real"
78,31.1,49.5,25,27,"2026-03-18T07:42:42.455Z","real"
78,31.1,49.6,25,27,"2026-03-18T07:42:37.338Z","real"
78,31.1,49.6,25,27,"2026-03-18T07:42:32.235Z","real"
80,31.1,49.6,26,28,"2026-03-18T07:42:27.312Z","real"
82,31.1,49.6,27,28,"2026-03-18T07:42:22.186Z","real"
80,31.1,49.8,26,27,"2026-03-18T07:42:17.278Z","real"
80,31.1,49.8,26,27,"2026-03-18T07:42:12.147Z","real"
80,31.1,49.7,26,27,"2026-03-18T07:42:07.234Z","real"
80,31.2,49.8,26,27,"2026-03-18T07:42:02.786Z","real"
80,31.1,49.7,26,27,"2026-03-18T07:41:57.214Z","real"
80,31.1,49.7,26,27,"2026-03-18T07:41:52.486Z","real"
80,31.1,49.7,26,27,"2026-03-18T07:41:47.376Z","real"
80,31.2,49.8,26,27,"2026-03-18T07:41:42.272Z","real"
80,31.1,49.7,26,27,"2026-03-18T07:41:37.136Z","real"
80,31.2,49.7,26,27,"2026-03-18T07:41:32.238Z","real"
80,31.2,49.8,26,27,"2026-03-18T07:41:27.301Z","real"
89,31.2,49.7,30,31,"2026-03-18T07:41:22.216Z","real"
89,31.1,49.6,30,31,"2026-03-18T07:41:17.232Z","real"
89,31.1,49.6,30,31,"2026-03-18T07:41:13.058Z","real"
89,31.2,49.8,30,31,"2026-03-18T07:41:07.229Z","real"
89,31.1,49.7,30,31,"2026-03-18T07:41:02.315Z","real"
89,31.2,49.8,30,31,"2026-03-18T07:40:57.193Z","real"
89,31.2,49.9,30,31,"2026-03-18T07:40:52.285Z","real"
89,31.2,49.9,30,31,"2026-03-18T07:40:47.160Z","real"
89,31.2,49.9,30,31,"2026-03-18T07:40:42.247Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:40:37.127Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:40:32.210Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:40:27.495Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:40:22.175Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:40:17.244Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:40:12.147Z","real"
87,31.2,48.5,29,29,"2026-03-18T07:40:07.227Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:40:02.108Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:39:57.426Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:39:52.283Z","real"
87,31.2,49.9,29,29,"2026-03-18T07:39:47.168Z","real"
87,31.2,49.9,29,29,"2026-03-18T07:39:42.242Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:39:37.119Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:39:32.204Z","real"
87,31.3,49.9,29,29,"2026-03-18T07:39:27.373Z","real"
87,31.3,50,29,29,"2026-03-18T07:39:22.174Z","real"
87,31.3,49.9,29,29,"2026-03-18T07:39:17.457Z","real"
87,31.3,49.9,29,29,"2026-03-18T07:39:12.343Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:39:07.220Z","real"
87,31.2,49.9,29,29,"2026-03-18T07:39:02.310Z","real"
87,31.3,49.9,29,29,"2026-03-18T07:38:57.184Z","real"
87,31.3,49.9,29,29,"2026-03-18T07:38:52.373Z","real"
87,31.2,49.8,29,29,"2026-03-18T07:38:47.150Z","real"
87,31.3,49.8,29,29,"2026-03-18T07:38:42.234Z","real"
87,31.3,49.8,29,29,"2026-03-18T07:38:37.207Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:38:32.324Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:38:27.487Z","real"
89,31.3,49.3,30,30,"2026-03-18T07:38:22.209Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:38:17.239Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:38:12.131Z","real"
89,31.3,48.7,30,30,"2026-03-18T07:38:07.280Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:38:02.498Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:37:57.179Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:37:52.308Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:37:47.143Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:37:42.224Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:37:37.383Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:37:32.216Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:37:27.281Z","real"
89,31.3,49.9,30,30,"2026-03-18T07:37:22.163Z","real"
89,31.3,50,30,30,"2026-03-18T07:37:17.264Z","real"
89,31.3,49.9,30,30,"2026-03-18T07:37:12.154Z","real"
89,31.3,49.9,30,30,"2026-03-18T07:37:07.408Z","real"
89,31.3,50,30,30,"2026-03-18T07:37:02.292Z","real"
89,31.3,50,30,30,"2026-03-18T07:36:57.171Z","real"
89,31.3,49.9,30,30,"2026-03-18T07:36:52.258Z","real"
89,31.3,50.1,30,30,"2026-03-18T07:36:47.176Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:36:42.252Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:36:37.313Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:36:32.192Z","real"
89,31.3,49.7,30,30,"2026-03-18T07:36:27.473Z","real"
89,31.3,49.7,30,30,"2026-03-18T07:36:22.354Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:36:17.245Z","real"
89,31.3,49.8,30,30,"2026-03-18T07:36:12.119Z","real"
89,31.3,49.9,30,30,"2026-03-18T07:36:07.201Z","real"
89,31.3,49.9,30,30,"2026-03-18T07:36:02.499Z","real"
84,31.3,50,28,28,"2026-03-18T07:35:57.367Z","real"
84,31.3,50.2,28,28,"2026-03-18T07:35:52.255Z","real"
84,31.3,50,28,28,"2026-03-18T07:35:47.139Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:35:42.263Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:35:37.516Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:35:32.187Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:35:27.287Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:35:22.179Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:35:17.261Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:35:12.117Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:35:07.204Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:35:02.283Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:34:57.173Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:34:52.246Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:34:47.127Z","real"
84,31.3,50,28,28,"2026-03-18T07:34:42.438Z","real"
84,31.3,50,28,28,"2026-03-18T07:34:37.336Z","real"
84,31.3,50,28,28,"2026-03-18T07:34:32.175Z","real"
84,31.3,50.2,28,28,"2026-03-18T07:34:27.463Z","real"
84,31.3,50.4,28,28,"2026-03-18T07:34:22.150Z","real"
84,31.3,50.3,28,28,"2026-03-18T07:34:17.277Z","real"
84,31.3,50,28,28,"2026-03-18T07:34:12.314Z","real"
84,31.3,50.1,28,28,"2026-03-18T07:34:07.199Z","real"
84,31.3,50.2,28,28,"2026-03-18T07:34:02.482Z","real"
84,31.3,50,28,28,"2026-03-18T07:33:57.192Z","real"
84,31.3,50,28,28,"2026-03-18T07:33:52.253Z","real"
84,31.3,50,28,28,"2026-03-18T07:33:47.121Z","real"
84,31.4,50.1,28,28,"2026-03-18T07:33:42.205Z","real"
84,31.4,50.2,28,28,"2026-03-18T07:33:37.493Z","real"
84,31.3,50.2,28,28,"2026-03-18T07:33:32.375Z","real"
84,31.3,50,28,28,"2026-03-18T07:33:27.263Z","real"
84,31.3,50,28,28,"2026-03-18T07:33:22.388Z","real"
84,31.3,50,28,28,"2026-03-18T07:33:17.265Z","real"
84,31.4,50,28,28,"2026-03-18T07:33:12.367Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:33:07.249Z","real"
84,31.3,49.9,28,28,"2026-03-18T07:33:02.504Z","real"
84,31.4,50,28,28,"2026-03-18T07:32:57.158Z","real"
84,31.3,50,28,28,"2026-03-18T07:32:52.253Z","real"
84,31.4,50,28,28,"2026-03-18T07:32:47.360Z","real"
84,31.3,50.1,28,28,"2026-03-18T07:32:42.227Z","real"
84,31.3,50.5,28,28,"2026-03-18T07:32:37.307Z","real"
84,31.4,50.4,28,28,"2026-03-18T07:32:32.166Z","real"
84,31.3,50,28,28,"2026-03-18T07:32:27.457Z","real"
84,31.3,50,28,28,"2026-03-18T07:32:22.134Z","real"
84,31.3,50,28,28,"2026-03-18T07:32:17.216Z","real"
84,31.4,50.2,28,28,"2026-03-18T07:32:12.503Z","real"
84,31.4,50.3,28,28,"2026-03-18T07:32:07.209Z","real"
84,31.4,50.3,28,28,"2026-03-18T07:32:02.274Z","real"
82,31.3,50.1,27,28,"2026-03-18T07:31:57.147Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:31:52.235Z","real"
82,31.4,50.2,27,28,"2026-03-18T07:31:47.111Z","real"
82,31.4,50,27,28,"2026-03-18T07:31:42.198Z","real"
82,31.4,50,27,28,"2026-03-18T07:31:37.285Z","real"
82,31.4,50,27,28,"2026-03-18T07:31:32.585Z","real"
82,31.4,50,27,28,"2026-03-18T07:31:27.254Z","real"
82,31.4,50,27,28,"2026-03-18T07:31:22.127Z","real"
82,31.4,49.9,27,28,"2026-03-18T07:31:17.218Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:31:12.532Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:31:07.187Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:31:02.297Z","real"
82,31.4,50.4,27,28,"2026-03-18T07:30:57.146Z","real"
82,31.4,50,27,28,"2026-03-18T07:30:52.227Z","real"
82,31.4,50,27,28,"2026-03-18T07:30:47.324Z","real"
82,31.4,50,27,28,"2026-03-18T07:30:42.233Z","real"
82,31.4,50.2,27,28,"2026-03-18T07:30:37.281Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:30:32.157Z","real"
82,31.4,50.2,27,28,"2026-03-18T07:30:27.249Z","real"
82,31.4,50.3,27,28,"2026-03-18T07:30:22.124Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:30:17.240Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:30:12.546Z","real"
82,31.4,50.2,27,28,"2026-03-18T07:30:07.167Z","real"
82,31.4,50.4,27,28,"2026-03-18T07:30:04.772Z","real"
82,31.4,50.2,27,28,"2026-03-18T07:30:02.256Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:29:57.348Z","real"
82,31.3,50,27,28,"2026-03-18T07:29:52.418Z","real"
82,31.3,50,27,28,"2026-03-18T07:29:47.310Z","real"
82,31.4,50,27,28,"2026-03-18T07:29:42.185Z","real"
82,31.4,48.7,27,28,"2026-03-18T07:29:37.477Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:29:32.361Z","real"
82,31.4,49.8,27,28,"2026-03-18T07:29:27.278Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:29:17.204Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:29:12.287Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:29:07.169Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:29:02.383Z","real"
82,31.4,50.1,27,28,"2026-03-18T07:28:57.339Z","real"
82,31.4,50,27,28,"2026-03-18T07:28:52.217Z","real"
82,31.4,50,27,28,"2026-03-18T07:28:47.308Z","real"
82,31.4,50,27,28,"2026-03-18T07:28:42.182Z","real"
82,31.5,50.1,27,28,"2026-03-18T07:28:37.268Z","real"
82,31.5,50.1,27,28,"2026-03-18T07:28:32.142Z","real"
82,31.5,50.1,27,28,"2026-03-18T07:28:27.235Z","real"
82,31.5,50,27,28,"2026-03-18T07:28:22.112Z","real"
82,31.5,50,27,28,"2026-03-18T07:28:17.251Z","real"
82,31.5,50,27,28,"2026-03-18T07:28:12.332Z","real"
82,31.5,50,27,28,"2026-03-18T07:28:07.164Z","real"
82,31.6,50,27,28,"2026-03-18T07:28:02.254Z","real"
82,31.6,50,27,28,"2026-03-18T07:27:57.126Z","real"
82,31.6,49.9,27,28,"2026-03-18T07:27:52.208Z","real"
82,31.6,49.9,27,28,"2026-03-18T07:27:47.293Z","real"
82,31.7,49.9,27,28,"2026-03-18T07:27:42.237Z","real"
82,31.7,49.9,27,28,"2026-03-18T07:27:37.257Z","real"
82,31.7,49.9,27,28,"2026-03-18T07:27:36.240Z","real"
82,31.7,50,27,28,"2026-03-18T07:27:32.178Z","real"
82,31.7,48.5,27,28,"2026-03-18T07:27:27.259Z","real"
82,31.7,49.8,27,28,"2026-03-18T07:27:24.256Z","real"
82,31.7,49.8,27,28,"2026-03-18T07:27:22.315Z","real"
82,31.8,50,27,28,"2026-03-18T07:27:17.196Z","real"
132,31.7,49.6,48,55,"2026-03-18T07:27:14.326Z","real"
132,31.7,49.6,48,55,"2026-03-18T07:27:13.918Z","real"
132,31.7,49.6,48,55,"2026-03-18T07:27:13.506Z","real"
132,31.7,49.6,48,55,"2026-03-18T07:27:13.097Z","real"
132,31.7,49.6,48,55,"2026-03-18T07:27:12.696Z","real"
132,31.7,49.6,48,55,"2026-03-18T07:27:12.162Z","real"
132,31.7,49.6,48,55,"2026-03-18T07:27:12.127Z","real"
132,31.8,49.7,48,55,"2026-03-18T07:27:11.660Z","real"
132,31.8,49.7,48,55,"2026-03-18T07:27:11.249Z","real"
132,31.8,49.7,48,55,"2026-03-18T07:27:10.849Z","real"
132,31.8,49.7,48,55,"2026-03-18T07:27:10.038Z","real"
132,31.8,49.6,48,55,"2026-03-18T07:27:08.385Z","real"
132,31.8,49.6,48,55,"2026-03-18T07:27:07.218Z","real"
132,31.8,49.6,48,55,"2026-03-18T07:27:07.168Z","real"
132,31.8,49.6,48,55,"2026-03-18T07:27:02.289Z","real"
132,31.8,49.5,48,55,"2026-03-18T07:26:57.347Z","real"
132,31.8,49.5,48,55,"2026-03-18T07:26:52.231Z","real"
132,31.8,49.6,48,55,"2026-03-18T07:26:47.319Z","real"
132,31.8,49.8,48,55,"2026-03-18T07:26:42.171Z","real"
132,31.9,50,48,55,"2026-03-18T07:26:37.278Z","real"
132,31.9,50,48,55,"2026-03-18T07:26:32.148Z","real"
132,32,49.3,48,55,"2026-03-18T07:26:27.220Z","real"
132,32,49.2,48,55,"2026-03-18T07:26:22.306Z","real"
132,32,49.1,48,55,"2026-03-18T07:26:17.184Z","real"
132,32.1,49.2,48,55,"2026-03-18T07:26:12.270Z","real"
132,32.1,49.2,48,55,"2026-03-18T07:26:07.166Z","real"
132,32.1,49.2,48,55,"2026-03-18T07:26:02.234Z","real"
139,32.1,49.2,51,58,"2026-03-18T07:25:57.118Z","real"
142,32.1,49.1,52,60,"2026-03-18T07:25:52.203Z","real"
80,32.1,49.1,26,28,"2026-03-18T07:25:47.290Z","real"
80,32.2,49.2,26,28,"2026-03-18T07:25:42.169Z","real"
80,32.5,48.2,26,28,"2026-03-18T07:25:38.810Z","real"
80,32.8,46.9,26,28,"2026-03-18T07:24:40.122Z","real"
80,33.3,42,26,28,"2026-03-18T07:23:40.154Z","real"
80,33.5,42.2,26,28,"2026-03-18T07:23:13.108Z","real"
80,33.6,40.6,26,28,"2026-03-18T07:23:08.411Z","real"
80,33.6,40.5,26,28,"2026-03-18T07:23:03.098Z","real"
80,33.7,40.3,26,28,"2026-03-18T07:22:58.138Z","real"
80,33.8,39.9,26,28,"2026-03-18T07:22:53.307Z","real"
80,34,39.6,26,28,"2026-03-18T07:22:48.103Z","real"
80,34,39.4,26,28,"2026-03-18T07:22:43.500Z","real"
80,34.2,39.2,26,28,"2026-03-18T07:22:38.081Z","real"
80,34.5,39.1,26,28,"2026-03-18T07:22:33.367Z","real"
80,34.5,39.1,26,28,"2026-03-18T07:22:28.041Z","real"
80,34.6,39.2,26,28,"2026-03-18T07:22:23.140Z","real"
80,34.8,39.3,26,28,"2026-03-18T07:22:18.195Z","real"
80,35,39.3,26,28,"2026-03-18T07:22:12.258Z","real"
80,35,39.9,26,28,"2026-03-18T07:22:07.159Z","real"
80,34.9,39.7,26,28,"2026-03-18T07:22:02.240Z","real"
80,34.7,41.6,26,28,"2026-03-18T07:21:57.536Z","real"
80,34.4,40.6,26,28,"2026-03-18T07:21:40.100Z","real"
80,34.2,40,26,28,"2026-03-18T07:21:28.027Z","real"
93,34.2,39.9,32,33,"2026-03-18T07:21:23.108Z","real"
93,34.3,40.1,32,33,"2026-03-18T07:21:18.200Z","real"
93,34.2,39.7,32,33,"2026-03-18T07:21:13.102Z","real"
93,34.5,39.9,32,33,"2026-03-18T07:21:08.151Z","real"
93,34.5,40,32,33,"2026-03-18T07:21:03.060Z","real"
93,34.9,40.8,32,33,"2026-03-18T07:20:58.128Z","real"
91,34.9,41.5,31,32,"2026-03-18T07:20:53.438Z","real"
91,34.8,42.4,31,31,"2026-03-18T07:20:48.103Z","real"
87,35,44.3,29,29,"2026-03-18T07:20:43.191Z","real"
87,34.5,45,29,29,"2026-03-18T07:20:38.072Z","real"
87,34.1,44.5,29,29,"2026-03-18T07:20:32.564Z","real"
87,33.5,44.1,29,29,"2026-03-18T07:20:27.218Z","real"
87,32.6,43.7,29,29,"2026-03-18T07:20:22.483Z","real"
87,32.4,42.9,29,29,"2026-03-18T07:20:17.612Z","real"
87,31.9,41.7,29,29,"2026-03-18T07:20:12.228Z","real"
87,31.9,41.7,29,29,"2026-03-18T07:20:11.235Z","real"
87,31.9,41.7,29,29,"2026-03-18T07:19:40.124Z","real"
89,32,42.4,30,30,"2026-03-18T07:19:28.235Z","real"
87,32,43.1,29,32,"2026-03-18T07:19:23.090Z","real"
87,32,43.8,29,32,"2026-03-18T07:19:18.221Z","real"
87,31.9,43.7,29,32,"2026-03-18T07:19:13.152Z","real"
87,31.9,43.7,29,32,"2026-03-18T07:19:08.175Z","real"
87,31.9,44.2,29,32,"2026-03-18T07:19:03.025Z","real"
87,31.9,46.6,29,32,"2026-03-18T07:18:58.110Z","real"
87,31.9,44.3,29,32,"2026-03-18T07:18:53.193Z","real"
87,31.9,44.1,29,32,"2026-03-18T07:18:48.576Z","real"
87,32,44.7,29,32,"2026-03-18T07:18:43.189Z","real"
87,32,44,29,32,"2026-03-18T07:18:38.035Z","real"
87,32,43.3,29,32,"2026-03-18T07:18:33.161Z","real"
87,32,42.8,29,32,"2026-03-18T07:18:27.467Z","real"
87,31.8,43.5,29,32,"2026-03-18T07:18:22.262Z","real"
87,31.8,43.5,29,32,"2026-03-18T07:18:21.662Z","real"
87,31.6,43.4,29,32,"2026-03-18T07:17:40.082Z","real"
87,31.4,46.8,29,32,"2026-03-18T07:16:40.158Z","real"
87,31.3,43,29,32,"2026-03-18T07:15:40.279Z","real"
87,31.3,44.3,29,32,"2026-03-18T07:14:40.063Z","real"
87,31.3,42.4,29,32,"2026-03-18T07:13:40.415Z","real"
87,31.4,44,29,32,"2026-03-18T07:13:33.897Z","real"
87,31.5,45,29,32,"2026-03-18T07:13:30.505Z","real"
87,31.6,47.9,29,32,"2026-03-18T07:13:23.064Z","real"
87,31.4,47,29,32,"2026-03-18T07:13:18.179Z","real"
87,31,43.1,29,32,"2026-03-18T07:13:13.478Z","real"
87,31,43.2,29,32,"2026-03-18T07:13:08.326Z","real"
87,31,44.2,29,32,"2026-03-18T07:13:03.191Z","real"
87,31,44.9,29,32,"2026-03-18T07:12:58.074Z","real"
87,31.1,45.2,29,32,"2026-03-18T07:12:53.410Z","real"
87,31.1,45.1,29,32,"2026-03-18T07:12:48.254Z","real"
87,31.1,44.2,29,32,"2026-03-18T07:12:43.030Z","real"
87,31.1,44.5,29,33,"2026-03-18T07:12:37.373Z","real"
82,31.1,44.5,27,28,"2026-03-18T07:12:32.671Z","real"
82,31.1,44.9,27,28,"2026-03-18T07:12:27.250Z","real"
82,31.1,45.6,27,28,"2026-03-18T07:12:22.252Z","real"
82,31,46.3,27,28,"2026-03-18T07:12:17.419Z","real"
82,31,45.8,27,28,"2026-03-18T07:12:12.399Z","real"
82,31,45.6,27,28,"2026-03-18T07:12:07.294Z","real"
82,31,44.5,27,28,"2026-03-18T07:12:02.813Z","real"
82,31,44.2,27,28,"2026-03-18T07:11:57.335Z","real"
82,30.9,44,27,28,"2026-03-18T07:11:52.134Z","real"
82,30.9,43.8,27,28,"2026-03-18T07:11:47.214Z","real"
82,30.9,43.7,27,28,"2026-03-18T07:11:42.512Z","real"
82,30.8,44.7,27,28,"2026-03-18T07:11:37.182Z","real"
82,30.9,46.6,27,28,"2026-03-18T07:11:32.265Z","real"
82,31,47.1,27,28,"2026-03-18T07:11:27.552Z","real"
82,31.1,46.6,27,28,"2026-03-18T07:11:22.431Z","real"
82,31.2,45.6,27,28,"2026-03-18T07:11:17.516Z","real"
82,31.2,46.3,27,28,"2026-03-18T07:11:12.189Z","real"
